id,label,dataset_name,folder,google
2870,fake,projected_gan,train,training
2871,fake,projected_gan,train,training
2872,fake,projected_gan,train,training
2873,fake,projected_gan,test,test
2874,fake,projected_gan,train,training
2875,fake,projected_gan,train,training
2876,fake,projected_gan,train,training
2877,fake,projected_gan,train,training
2878,fake,projected_gan,train,training
2879,fake,projected_gan,train,training
2880,fake,projected_gan,train,validation
2881,fake,projected_gan,train,training
2882,fake,projected_gan,train,training
2883,fake,projected_gan,train,training
2884,fake,projected_gan,test,test
2885,fake,projected_gan,train,training
2886,fake,projected_gan,train,training
2887,fake,projected_gan,test,test
2888,fake,projected_gan,test,test
2889,fake,projected_gan,train,validation
2890,fake,projected_gan,train,training
2891,fake,projected_gan,train,training
2892,fake,projected_gan,train,training
2893,fake,projected_gan,train,training
2894,fake,projected_gan,train,validation
2895,fake,projected_gan,train,training
2896,fake,projected_gan,train,training
2897,fake,projected_gan,train,training
2898,fake,projected_gan,train,training
2899,fake,projected_gan,train,training
2900,fake,projected_gan,train,training
2901,fake,projected_gan,train,training
2902,fake,projected_gan,train,training
2903,fake,projected_gan,train,training
2904,fake,projected_gan,train,training
2905,fake,projected_gan,train,training
2906,fake,projected_gan,train,training
2907,fake,projected_gan,train,training
2908,fake,projected_gan,train,training
2909,fake,projected_gan,test,test
2910,fake,projected_gan,train,training
2911,fake,projected_gan,train,training
2912,fake,projected_gan,train,training
2913,fake,projected_gan,train,training
2914,fake,projected_gan,train,training
2915,fake,projected_gan,train,training
2916,fake,projected_gan,train,training
2917,fake,projected_gan,train,training
2918,fake,projected_gan,train,training
2919,fake,projected_gan,train,training
2920,fake,projected_gan,train,training
2921,fake,projected_gan,train,training
2922,fake,projected_gan,train,training
2923,fake,projected_gan,train,training
2924,fake,projected_gan,test,test
2925,fake,projected_gan,train,training
2926,fake,projected_gan,train,training
2927,fake,projected_gan,test,test
2928,fake,projected_gan,train,training
2929,fake,projected_gan,train,training
2930,fake,projected_gan,train,validation
2931,fake,projected_gan,train,training
2932,fake,projected_gan,train,validation
2933,fake,projected_gan,train,training
2934,fake,projected_gan,train,training
2935,fake,projected_gan,test,test
2936,fake,projected_gan,train,training
2937,fake,projected_gan,train,training
2938,fake,projected_gan,train,training
2939,fake,projected_gan,train,training
2940,fake,projected_gan,train,training
2941,fake,projected_gan,train,training
2942,fake,projected_gan,train,validation
2943,fake,projected_gan,train,training
2944,fake,projected_gan,train,validation
2945,fake,projected_gan,train,training
2946,fake,projected_gan,train,training
2947,fake,projected_gan,train,training
2948,fake,projected_gan,train,training
2949,fake,projected_gan,train,training
2950,fake,projected_gan,test,test
2951,fake,projected_gan,train,training
2952,fake,projected_gan,test,test
2953,fake,projected_gan,train,training
2954,fake,projected_gan,test,test
2955,fake,projected_gan,train,validation
2956,fake,projected_gan,train,training
2957,fake,projected_gan,train,validation
2958,fake,projected_gan,test,test
2959,fake,projected_gan,test,test
2960,fake,projected_gan,test,test
2961,fake,projected_gan,test,test
2962,fake,projected_gan,train,training
2963,fake,projected_gan,test,test
2964,fake,projected_gan,train,training
2965,fake,projected_gan,train,training
2966,fake,projected_gan,test,test
2967,fake,projected_gan,train,training
2968,fake,projected_gan,train,validation
2969,fake,projected_gan,test,test
2970,fake,projected_gan,train,validation
2971,fake,projected_gan,train,training
2972,fake,projected_gan,test,test
2973,fake,projected_gan,train,training
2974,fake,projected_gan,test,test
2975,fake,projected_gan,train,training
2976,fake,projected_gan,train,training
2977,fake,projected_gan,train,training
2978,fake,projected_gan,train,training
2979,fake,projected_gan,train,validation
2980,fake,projected_gan,train,training
2981,fake,projected_gan,train,training
2982,fake,projected_gan,train,training
2983,fake,projected_gan,train,training
2984,fake,projected_gan,train,training
2985,fake,projected_gan,train,training
2986,fake,projected_gan,train,training
2987,fake,projected_gan,train,training
2988,fake,projected_gan,train,validation
2989,fake,projected_gan,train,training
2990,fake,projected_gan,test,test
2991,fake,projected_gan,train,training
2992,fake,projected_gan,train,training
2993,fake,projected_gan,train,training
2994,fake,projected_gan,train,training
2995,fake,projected_gan,train,training
2996,fake,projected_gan,train,training
2997,fake,projected_gan,test,test
2998,fake,projected_gan,train,training
2999,fake,projected_gan,test,test
3000,fake,stylegan3,test,test
3001,fake,stylegan3,test,test
3002,fake,stylegan3,test,test
3003,fake,stylegan3,test,test
3004,fake,stylegan3,test,test
3005,fake,stylegan3,test,test
3006,fake,stylegan3,test,test
3007,fake,stylegan3,test,test
3008,fake,stylegan3,test,test
3009,fake,stylegan3,test,test
3010,fake,stylegan3,test,test
3011,fake,stylegan3,test,test
3012,fake,stylegan3,test,test
3013,fake,stylegan3,test,test
3014,fake,stylegan3,test,test
3015,fake,stylegan3,test,test
3016,fake,stylegan3,test,test
3017,fake,stylegan3,test,test
3018,fake,stylegan3,test,test
3019,fake,stylegan3,test,test
3020,fake,stylegan3,test,test
3021,fake,stylegan3,test,test
3022,fake,stylegan3,test,test
3023,fake,stylegan3,test,test
3024,fake,stylegan3,test,test
3025,fake,stylegan3,test,test
3026,fake,stylegan3,test,test
3027,fake,stylegan3,test,test
3028,fake,stylegan3,test,test
3029,fake,stylegan3,test,test
3030,fake,stylegan3,test,test
3031,fake,stylegan3,test,test
3032,fake,stylegan3,test,test
3033,fake,stylegan3,test,test
3034,fake,stylegan3,test,test
3035,fake,stylegan3,test,test
3036,fake,stylegan3,test,test
3037,fake,stylegan3,test,test
3038,fake,stylegan3,test,test
3039,fake,stylegan3,test,test
3040,fake,stylegan3,test,test
3041,fake,stylegan3,test,test
3042,fake,stylegan3,test,test
3043,fake,stylegan3,test,test
3044,fake,stylegan3,test,test
3045,fake,stylegan3,test,test
3046,fake,stylegan3,test,test
3047,fake,stylegan3,test,test
3048,fake,stylegan3,test,test
3049,fake,stylegan3,test,test
3050,fake,stylegan3,test,test
3051,fake,stylegan3,test,test
3052,fake,stylegan3,test,test
3053,fake,stylegan3,test,test
3054,fake,stylegan3,test,test
3055,fake,stylegan3,test,test
3056,fake,stylegan3,test,test
3057,fake,stylegan3,test,test
3058,fake,stylegan3,test,test
3059,fake,stylegan3,test,test
3060,fake,photoshop,test,test
3061,fake,photoshop,test,test
3062,fake,photoshop,test,test
3063,fake,photoshop,test,test
3064,fake,photoshop,test,test
3065,fake,photoshop,test,test
3066,fake,photoshop,test,test
3067,fake,photoshop,test,test
3068,fake,photoshop,test,test
3069,fake,photoshop,test,test
3070,fake,photoshop,test,test
3071,fake,photoshop,test,test
3072,fake,photoshop,test,test
3073,fake,photoshop,test,test
3074,fake,photoshop,test,test
3075,fake,photoshop,test,test
3076,fake,photoshop,test,test
3077,fake,photoshop,test,test
3078,fake,photoshop,test,test
3079,fake,photoshop,test,test
3080,fake,photoshop,test,test
3081,fake,photoshop,test,test
3082,fake,photoshop,test,test
3083,fake,photoshop,test,test
3084,fake,photoshop,test,test
3085,fake,photoshop,test,test
3086,fake,photoshop,test,test
3087,fake,photoshop,test,test
3088,fake,photoshop,test,test
3089,fake,photoshop,test,test
3090,fake,photoshop,test,test
3091,fake,photoshop,test,test
3092,fake,photoshop,test,test
3093,fake,photoshop,test,test
3094,fake,photoshop,test,test
3095,fake,photoshop,test,test
3096,fake,photoshop,test,test
3097,fake,photoshop,test,test
3098,fake,photoshop,test,test
3099,fake,photoshop,test,test
3100,fake,photoshop,test,test
3101,fake,photoshop,test,test
3102,fake,photoshop,test,test
3103,fake,photoshop,test,test
3104,fake,photoshop,test,test
3105,fake,photoshop,test,test
3106,fake,photoshop,test,test
3107,fake,photoshop,test,test
3108,fake,photoshop,test,test
3109,fake,photoshop,test,test
3110,fake,photoshop,test,test
3111,fake,photoshop,test,test
3112,fake,photoshop,test,test
3113,fake,photoshop,test,test
3114,fake,photoshop,test,test
3115,fake,photoshop,test,test
3116,fake,photoshop,test,test
3117,fake,photoshop,test,test
3118,fake,photoshop,test,test
3119,fake,photoshop,test,test
